area_sqft,bedrooms,bathrooms,floor_number,total_floors,balcony,parking,lift,security,gym,power_backup,latitude,longitude,dist_city_center_km,dist_infocity_km,dist_kiit_km,dist_airport_km,dist_khandagiri_km,dist_sum_hospital_km,dist_railway_station_km,dist_it_park_km,rent,furnishing_semi-furnished,furnishing_unfurnished,property_type_builder_floor,property_type_independent_house,property_type_studio,property_type_villa,locality_count,luxury_score,amenity_count,floor_ratio,rooms_per_sqft,parking_to_area
1994,3,3,11,17,0,2,1,0,0,1,20.33343,85.79556,5.132,3.347,4.123,10.211,7.281,3.871,8.841,2.435,38500,True,False,False,False,False,False,43,0.7,4,0.6470588235294118,0.0030090270812437,0.0010030090270812
730,1,1,2,20,1,0,1,0,0,1,20.31477,85.84871,3.269,6.142,5.498,8.504,9.234,4.349,5.824,5.246,16500,True,False,False,False,False,False,37,0.3,3,0.1,0.0027397260273972,0.0
960,2,1,2,4,0,0,1,1,1,0,20.30768,85.82359,1.291,5.78,5.674,7.107,6.625,1.627,5.067,4.617,27500,False,True,False,False,False,True,42,0.8,3,0.5,0.003125,0.0
1041,2,2,15,19,2,2,1,0,0,0,20.3572,85.81914,6.817,0.661,0.583,12.588,10.676,6.306,10.55,1.207,25000,False,True,False,False,False,False,104,0.7,5,0.7894736842105263,0.0038424591738712,0.0019212295869356
591,1,1,2,12,0,0,1,0,0,0,20.27886,85.84548,2.909,9.502,9.143,4.833,7.585,4.492,1.939,8.401,11000,False,True,False,False,True,False,34,0.3,1,0.1666666666666666,0.0033840947546531,0.0
1440,2,2,5,20,2,2,1,1,0,1,20.35206,85.80413,6.575,1.183,2.248,12.1,9.531,5.684,10.382,1.029,34000,False,True,False,False,False,False,80,0.95,7,0.25,0.0027777777777777,0.0013888888888888
568,1,1,12,19,1,2,1,1,0,1,20.34534,85.78934,6.589,2.879,3.955,11.653,8.392,5.343,10.315,2.484,18000,False,False,False,False,False,False,31,0.95,6,0.631578947368421,0.0035211267605633,0.0035211267605633
2324,4,4,13,16,2,2,1,1,0,1,20.26521,85.8056,3.96,10.424,10.581,2.68,3.449,4.024,3.207,9.238,32500,True,False,False,False,False,False,46,0.95,7,0.8125,0.0034423407917383,0.0008605851979345
1511,2,2,0,4,1,2,1,1,1,0,20.26863,85.80241,3.826,10.076,10.277,3.175,3.062,3.698,3.577,8.894,31500,False,True,False,False,False,False,63,1.2000000000000002,6,0.0,0.0026472534745201,0.00132362673726
1404,2,2,8,20,2,2,1,0,1,1,20.36153,85.8242,7.276,1.209,0.316,13.086,11.346,6.879,10.951,1.904,41000,True,False,False,False,False,False,80,0.95,7,0.4,0.0028490028490028,0.0014245014245014
891,1,1,7,10,1,1,1,0,0,1,20.3521,85.80527,6.542,1.09,2.135,12.091,9.576,5.678,10.349,0.926,24500,False,True,False,False,False,False,80,0.5,4,0.7,0.0022446689113355,0.0011223344556677
827,1,1,3,12,0,2,1,0,0,1,20.37354,85.80701,8.802,1.764,2.459,14.448,11.892,8.048,12.59,2.908,15500,False,True,True,False,False,False,39,0.7,4,0.25,0.0024183796856106,0.0024183796856106
1720,3,2,3,10,0,2,1,1,0,1,20.28437,85.79443,3.397,8.489,8.84,5.108,2.643,2.451,4.935,7.336,29500,False,True,True,False,False,False,63,0.95,5,0.3,0.002906976744186,0.0011627906976744
1032,1,1,7,7,0,2,1,1,0,0,20.26896,85.79406,4.38,10.172,10.471,3.72,2.193,3.934,4.445,9.008,17500,False,True,False,True,False,False,46,0.95,4,1.0,0.001937984496124,0.001937984496124
699,1,1,4,7,1,0,1,1,0,1,20.35666,85.80299,7.098,1.068,2.254,12.622,9.976,6.205,10.905,1.42,22000,True,False,False,False,False,False,80,0.55,4,0.5714285714285714,0.0028612303290414,0.0
1472,3,2,4,18,1,1,1,0,1,1,20.27259,85.85319,3.973,10.452,10.032,4.872,8.345,5.549,2.02,9.374,23000,True,False,False,False,False,False,47,0.75,5,0.2222222222222222,0.0033967391304347,0.0006793478260869
1673,2,2,2,6,2,1,1,1,0,0,20.30993,85.85054,3.121,6.688,6.065,8.087,9.133,4.378,5.351,5.766,29500,False,True,False,False,False,False,37,0.75,5,0.3333333333333333,0.0023909145248057,0.0005977286312014
708,1,1,14,14,1,0,1,1,1,0,20.31687,85.85697,4.099,6.531,5.753,9.074,10.094,5.238,6.293,5.745,15000,False,True,False,False,True,False,37,0.8,4,1.0,0.0028248587570621,0.0
998,1,1,4,12,0,1,1,1,0,1,20.35922,85.8257,7.02,1.325,0.138,12.838,11.195,6.666,10.679,1.819,24000,False,True,False,True,False,False,104,0.75,4,0.3333333333333333,0.002004008016032,0.001002004008016
806,2,1,8,20,1,2,1,0,0,0,20.35486,85.80697,6.785,0.76,1.877,12.379,9.926,5.973,10.588,0.988,18000,False,True,False,True,False,False,80,0.7,4,0.4,0.0037220843672456,0.0024813895781637
574,1,1,8,8,1,2,1,1,0,1,20.30597,85.81285,1.637,5.863,5.988,6.91,5.646,0.629,5.298,4.674,18000,False,True,False,False,True,False,68,0.95,6,1.0,0.0034843205574912,0.0034843205574912
888,1,1,12,12,1,2,1,1,0,0,20.28219,85.8693,4.922,10.336,9.706,6.848,10.095,6.575,4.009,9.382,19500,False,True,False,False,True,False,33,0.95,5,1.0,0.0022522522522522,0.0022522522522522
1407,2,2,0,4,0,2,1,0,1,1,20.36037,85.81784,7.18,0.538,0.719,12.94,10.933,6.635,10.92,1.465,36500,True,False,False,False,False,False,80,0.95,5,0.0,0.0028429282160625,0.0014214641080312
1257,2,2,4,5,2,1,1,0,0,0,20.37533,85.80416,9.062,2.066,2.813,14.672,11.999,8.262,12.857,3.176,34500,True,False,False,False,False,False,80,0.5,4,0.8,0.0031821797931583,0.0007955449482895
1198,2,2,10,17,2,0,1,0,0,1,20.32152,85.80986,3.213,4.147,4.407,8.66,6.758,2.26,6.996,2.963,24500,False,True,False,False,False,False,43,0.3,4,0.5882352941176471,0.003338898163606,0.0
1711,3,2,13,13,1,1,1,0,1,0,20.35226,85.83451,6.331,2.354,1.266,12.163,11.033,6.244,9.849,2.292,34000,True,False,False,False,False,False,43,0.75,4,1.0,0.0029222676797194,0.0005844535359438
1480,3,2,13,13,3,2,1,1,1,0,20.35938,85.84782,7.445,3.631,2.432,13.206,12.5,7.598,10.707,3.844,38000,False,False,False,False,True,False,41,1.2000000000000002,8,1.0,0.0033783783783783,0.0013513513513513
838,1,1,8,10,0,0,1,1,1,1,20.35107,85.81641,6.17,0.92,1.196,11.907,9.939,5.591,9.934,0.493,21500,False,True,False,True,False,False,104,0.8,4,0.8,0.0023866348448687,0.0
1369,2,2,15,18,0,0,1,0,0,1,20.35654,85.8331,6.78,2.109,0.928,12.615,11.342,6.623,10.329,2.301,25500,False,True,False,False,False,False,43,0.3,2,0.8333333333333334,0.0029218407596785,0.0
1133,2,1,6,6,0,1,1,1,0,0,20.36785,85.80908,8.139,1.096,1.902,13.801,11.359,7.411,11.924,2.245,28500,True,False,True,False,False,False,80,0.75,3,1.0,0.0026478375992939,0.0008826125330979
1705,3,3,12,13,3,2,1,0,0,1,20.31187,85.80092,3.02,5.357,5.758,7.749,5.349,1.492,6.504,4.21,40000,True,False,False,False,True,False,43,0.7,7,0.9230769230769232,0.0035190615835777,0.0011730205278592
1554,3,2,12,12,3,2,1,0,0,1,20.33069,85.79438,4.966,3.67,4.423,9.944,6.953,3.643,8.637,2.734,38500,False,False,False,True,False,False,43,0.7,7,1.0,0.0032175032175032,0.0012870012870012
1727,3,2,14,14,3,1,1,0,0,1,20.34284,85.77989,6.975,3.876,4.974,11.68,7.974,5.571,10.585,3.499,25500,False,True,False,False,False,False,31,0.5,6,1.0,0.0028951939779965,0.0005790387955993
752,2,1,4,15,1,1,1,0,0,0,20.36573,85.82597,7.744,1.562,0.797,13.563,11.845,7.376,11.396,2.391,19000,False,True,False,False,False,False,104,0.5,3,0.2666666666666666,0.0039893617021276,0.0013297872340425
2158,3,3,5,6,0,0,1,0,0,1,20.30545,85.82142,1.088,5.986,5.93,6.843,6.295,1.32,4.895,4.812,40500,True,False,False,True,False,False,68,0.3,2,0.8333333333333334,0.0027803521779425,0.0
1943,3,2,9,12,3,1,1,0,0,0,20.35627,85.80298,7.057,1.079,2.26,12.579,9.935,6.162,10.864,1.392,38500,False,True,False,False,False,False,80,0.5,5,0.75,0.0025733401955738,0.0005146680391147
691,1,1,15,18,0,2,1,1,1,1,20.36704,85.84302,8.121,3.264,2.142,13.932,12.888,8.108,11.512,3.778,19500,False,True,False,False,False,True,43,1.2000000000000002,6,0.8333333333333334,0.0028943560057887,0.0028943560057887
949,1,1,0,10,1,2,1,0,1,0,20.30132,85.82455,0.58,6.493,6.38,6.412,6.305,1.559,4.359,5.328,30000,False,False,False,False,False,False,42,0.95,5,0.0,0.0021074815595363,0.0021074815595363
1062,2,1,1,12,1,0,1,0,1,1,20.36232,85.82242,7.367,1.061,0.457,13.165,11.338,6.926,11.061,1.871,33000,True,False,False,False,False,False,91,0.55,4,0.0833333333333333,0.0028248587570621,0.0
1766,3,3,5,17,2,0,1,1,0,0,20.37391,85.84592,8.936,3.826,2.801,14.74,13.69,8.928,12.296,4.481,28000,False,True,False,False,False,False,43,0.55,4,0.2941176470588235,0.0033975084937712,0.0
1372,3,2,9,18,1,0,1,1,0,0,20.3276,85.85262,4.568,5.387,4.534,9.98,10.376,5.361,7.306,4.713,18000,False,True,False,True,False,False,37,0.55,3,0.5,0.0036443148688046,0.0
866,1,1,2,18,1,1,1,1,0,1,20.37094,85.85571,8.935,4.656,3.527,14.658,14.019,9.124,12.095,5.131,16500,False,True,False,False,False,False,43,0.75,5,0.1111111111111111,0.0023094688221709,0.0011547344110854
1096,2,2,5,10,2,1,1,0,0,0,20.27321,85.82892,2.587,9.65,9.517,3.449,5.815,3.708,1.308,8.48,18000,False,True,False,False,True,False,47,0.5,4,0.5,0.0036496350364963,0.000912408759124
1042,1,1,13,16,0,1,1,0,1,0,20.34057,85.83946,5.185,3.417,2.549,10.973,10.339,5.372,8.554,2.88,32500,False,False,False,False,False,False,41,0.75,3,0.8125,0.0019193857965451,0.0009596928982725
472,1,1,9,12,1,0,1,1,0,0,20.3574,85.84261,7.073,3.09,1.893,12.872,11.993,7.134,10.44,3.259,10500,False,True,False,False,False,False,43,0.55,3,0.75,0.0042372881355932,0.0
579,1,1,15,18,0,2,1,1,0,1,20.28742,85.85197,3.023,8.907,8.428,6.001,8.407,4.677,3.103,7.867,12500,False,True,False,False,False,False,34,0.95,5,0.8333333333333334,0.003454231433506,0.003454231433506
2160,3,3,1,19,2,2,1,0,1,1,20.27515,85.77739,5.438,10.005,10.509,5.456,0.604,4.436,6.275,8.911,30000,False,True,False,True,False,False,53,0.95,7,0.0526315789473684,0.0027777777777777,0.0009259259259259
1105,3,2,2,7,2,0,1,0,0,1,20.3819,85.82501,9.541,2.867,2.58,15.352,13.422,9.116,13.196,3.972,15500,False,True,False,False,False,False,39,0.3,4,0.2857142857142857,0.004524886877828,0.0
1191,2,1,11,11,0,0,1,1,0,0,20.35624,85.81647,6.739,0.454,0.881,12.481,10.457,6.162,10.496,0.985,27000,False,True,False,False,False,False,80,0.55,2,1.0,0.0025188916876574,0.0
2542,3,3,3,3,2,0,0,1,0,0,20.27079,85.76741,6.586,10.87,11.445,6.042,0.608,5.55,7.229,9.814,37000,True,False,False,True,False,False,53,0.25,3,1.0,0.002360346184107,0.0
2152,3,3,9,9,2,2,1,0,1,1,20.35304,85.82867,6.346,1.751,0.765,12.178,10.764,6.098,9.966,1.727,58000,False,True,False,False,False,True,104,0.95,7,1.0,0.0027881040892193,0.0009293680297397
1016,2,2,3,11,0,0,1,0,1,1,20.29864,85.81936,0.606,6.711,6.7,6.078,5.688,1.057,4.268,5.529,22500,False,True,False,False,False,False,68,0.55,3,0.2727272727272727,0.0039370078740157,0.0
589,1,1,9,10,0,0,1,1,1,0,20.26176,85.80346,4.404,10.825,11.0,2.477,3.333,4.432,3.432,9.641,14000,False,False,False,False,False,False,46,0.8,3,0.9,0.0033955857385398,0.0
962,2,1,12,12,0,1,1,1,0,1,20.25946,85.78184,6.033,11.503,11.898,4.127,1.605,5.47,5.7,10.368,17000,True,False,False,False,False,False,53,0.75,4,1.0,0.0031185031185031,0.001039501039501
813,1,1,2,17,0,0,1,1,1,1,20.28034,85.81468,2.03,8.715,8.773,4.054,4.439,2.379,2.917,7.525,24000,False,False,True,False,False,False,63,0.8,4,0.1176470588235294,0.002460024600246,0.0
1664,3,2,15,15,1,0,1,1,0,1,20.32512,85.83704,3.482,4.497,3.956,9.241,8.945,3.907,6.83,3.571,27500,True,False,True,False,False,False,43,0.55,4,1.0,0.0030048076923076,0.0
1759,3,2,15,15,0,1,1,0,0,1,20.3247,85.8418,3.656,4.828,4.189,9.316,9.29,4.255,6.807,3.966,30000,True,False,False,False,False,False,37,0.5,3,1.0,0.0028425241614553,0.000568504832291
778,1,1,12,12,1,2,1,1,0,1,20.38676,85.83221,10.113,3.707,3.222,15.945,14.227,9.802,13.69,4.752,23000,False,False,False,False,False,False,35,0.95,6,1.0,0.0025706940874035,0.0025706940874035
471,1,1,15,15,0,1,1,1,0,1,20.30258,85.81521,1.207,6.245,6.315,6.519,5.587,0.605,4.851,5.056,15000,True,False,False,False,False,False,68,0.75,4,1.0,0.0042462845010615,0.0021231422505307
1453,2,2,7,8,2,2,1,1,1,1,20.25838,85.79391,5.27,11.331,11.602,2.961,2.601,5.035,4.461,10.162,33000,False,False,False,False,False,False,46,1.2000000000000002,8,0.875,0.0027529249827942,0.0013764624913971
629,1,1,5,12,1,0,1,1,0,0,20.29605,85.83853,1.463,7.458,7.118,6.178,7.345,3.071,3.605,6.36,18500,True,False,False,False,False,False,68,0.55,3,0.4166666666666667,0.0031796502384737,0.0
2403,3,3,0,7,1,1,1,1,1,1,20.3512,85.82068,6.14,1.156,0.924,11.924,10.161,5.679,9.865,0.876,46000,False,True,False,False,False,False,104,1.0,6,0.0,0.0024968789013732,0.0004161464835622
1447,3,3,9,16,2,0,1,1,0,1,20.29838,85.82801,0.445,6.887,6.717,6.14,6.456,1.945,3.952,5.735,30500,True,False,False,False,False,False,68,0.55,5,0.5625,0.0041465100207325,0.0
1423,3,2,0,20,2,0,1,0,0,1,20.35911,85.818,7.039,0.523,0.679,12.8,10.814,6.499,10.779,1.341,33500,False,False,True,False,False,False,91,0.3,4,0.0,0.0035137034434293,0.0
1662,3,2,12,16,1,2,1,1,0,1,20.36861,85.8451,8.344,3.523,2.414,14.145,13.155,8.36,11.701,4.056,27500,False,True,False,False,False,False,43,0.95,6,0.75,0.0030084235860409,0.0012033694344163
885,1,1,4,7,0,0,1,1,0,0,20.28046,85.85347,3.486,9.669,9.209,5.503,8.433,5.124,2.585,8.615,17000,False,True,False,False,False,False,34,0.55,2,0.5714285714285714,0.0022598870056497,0.0
1286,2,2,14,16,2,0,1,1,0,0,20.35421,85.82104,6.472,0.976,0.616,12.259,10.473,6.014,10.189,1.086,37500,True,False,False,False,False,False,104,0.55,4,0.875,0.0031104199066874,0.0
1171,2,2,15,15,2,2,1,1,1,0,20.35291,85.81233,6.443,0.648,1.423,12.124,9.94,5.757,10.23,0.55,36000,False,False,False,False,False,False,80,1.2000000000000002,7,1.0,0.0034158838599487,0.0017079419299743
1320,3,2,15,15,1,2,1,1,0,0,20.27176,85.79312,4.247,9.887,10.206,4.02,2.078,3.697,4.592,8.727,23000,False,False,False,True,False,False,46,0.95,5,1.0,0.0037878787878787,0.0015151515151515
973,2,1,15,15,2,2,1,0,0,0,20.27161,85.84474,3.446,10.234,9.911,4.162,7.462,4.925,1.244,9.116,18000,True,False,False,False,False,False,47,0.7,5,1.0,0.0030832476875642,0.0020554984583761
1381,2,2,10,16,1,1,1,1,0,1,20.26375,85.7827,5.652,11.021,11.422,4.27,1.306,5.021,5.591,9.887,23500,False,True,False,False,False,False,53,0.75,5,0.625,0.002896451846488,0.000724112961622
770,2,1,1,12,2,2,1,0,0,1,20.35563,85.8401,6.816,2.846,1.662,12.629,11.679,6.837,10.23,2.95,22500,True,False,False,False,False,False,91,0.7,6,0.0833333333333333,0.0038961038961038,0.0025974025974025
1408,2,2,8,8,2,0,1,0,0,1,20.30943,85.81614,1.72,5.488,5.547,7.278,6.159,1.141,5.503,4.301,43000,False,False,False,False,False,False,68,0.3,4,1.0,0.002840909090909,0.0
879,1,1,7,18,0,2,1,0,0,0,20.38289,85.8176,9.677,2.732,2.784,15.444,13.233,9.122,13.396,3.909,14500,False,True,True,False,False,False,39,0.7,3,0.3888888888888889,0.0022753128555176,0.0022753128555176
1957,3,2,12,12,3,2,1,1,1,1,20.29186,85.83399,1.096,7.748,7.498,5.583,6.736,2.748,3.141,6.615,33500,False,True,False,False,False,False,34,1.2000000000000002,9,1.0,0.0025549310168625,0.001021972406745
419,1,1,14,15,1,1,1,0,0,1,20.32723,85.85589,4.764,5.678,4.791,10.071,10.626,5.628,7.354,5.033,12500,False,False,False,False,False,False,37,0.5,4,0.9333333333333332,0.0047732696897374,0.0023866348448687
644,1,1,0,12,1,1,1,0,1,1,20.2693,85.76632,6.76,11.069,11.646,6.063,0.755,5.741,7.326,10.014,15000,False,False,False,True,False,False,53,0.75,5,0.0,0.0031055900621118,0.0015527950310559
1287,2,2,8,13,1,1,1,1,0,0,20.28717,85.84177,2.057,8.501,8.155,5.412,7.364,3.7,2.671,7.399,18000,False,True,True,False,False,False,33,0.75,4,0.6153846153846154,0.0031080031080031,0.0007770007770007
772,2,1,10,10,1,2,1,0,1,0,20.34733,85.85688,6.622,4.746,3.605,12.191,12.142,7.114,9.544,4.575,17000,False,True,False,False,False,False,41,0.95,5,1.0,0.0038860103626943,0.0025906735751295
1694,3,2,7,12,2,0,1,0,0,0,20.26613,85.83926,3.671,10.651,10.408,3.327,6.916,4.978,0.41,9.507,25500,True,False,False,False,False,False,47,0.3,3,0.5833333333333334,0.0029515938606847,0.0
1170,2,2,3,5,2,0,1,0,0,0,20.29596,85.84568,2.209,7.764,7.318,6.468,8.038,3.808,3.718,6.715,20500,True,False,False,False,False,False,30,0.3,3,0.6,0.0034188034188034,0.0
884,2,1,14,14,1,2,1,1,1,1,20.30682,85.81804,1.369,5.793,5.808,6.985,6.114,1.079,5.159,4.609,29500,True,False,False,False,False,True,68,1.2000000000000002,7,1.0,0.003393665158371,0.002262443438914
506,1,1,12,15,1,0,1,0,0,1,20.35643,85.80211,7.103,1.163,2.348,12.608,9.924,6.191,10.91,1.472,17000,False,False,False,False,False,False,80,0.3,3,0.8,0.0039525691699604,0.0
772,1,1,5,18,0,0,1,0,0,1,20.27619,85.84319,2.95,9.7,9.379,4.453,7.32,4.473,1.564,8.583,14500,True,False,False,False,False,False,33,0.3,2,0.2777777777777778,0.0025906735751295,0.0
934,1,1,8,17,0,1,1,0,0,1,20.35233,85.81924,6.277,0.962,0.896,12.047,10.2,5.774,10.014,0.809,31000,True,False,False,False,False,False,104,0.5,3,0.4705882352941176,0.0021413276231263,0.0010706638115631
1130,2,2,0,19,2,1,1,0,0,0,20.36114,85.82202,7.237,0.979,0.375,13.033,11.202,6.79,10.937,1.738,30000,True,False,False,False,False,False,104,0.5,4,0.0,0.0035398230088495,0.0008849557522123
1251,3,2,3,20,2,1,1,0,0,1,20.30624,85.82764,1.174,6.03,5.842,6.996,6.874,1.963,4.816,4.888,23500,True,False,False,True,False,False,42,0.5,5,0.15,0.0039968025579536,0.0007993605115907
1264,2,2,6,8,2,0,1,1,0,0,20.37466,85.84375,8.963,3.664,2.679,14.779,13.636,8.911,12.363,4.366,36000,True,False,False,False,True,False,91,0.55,4,0.75,0.0031645569620253,0.0
818,2,1,14,14,0,0,1,0,0,0,20.37201,85.83249,8.482,2.514,1.698,14.316,12.782,8.227,12.05,3.355,15500,True,False,False,False,False,False,43,0.3,1,1.0,0.0036674816625916,0.0
793,2,2,14,14,0,1,1,0,0,0,20.37832,85.81028,9.262,2.2,2.638,14.956,12.502,8.576,13.031,3.383,18000,False,False,False,False,False,False,39,0.5,2,1.0,0.0050441361916771,0.0012610340479192
950,2,2,4,10,0,0,1,0,0,0,20.38748,85.81328,10.228,3.2,3.407,15.961,13.567,9.602,13.971,4.39,16000,True,False,False,True,False,False,39,0.3,1,0.4,0.0042105263157894,0.0
1115,2,1,5,5,1,0,1,0,0,0,20.28529,85.816,1.494,8.169,8.211,4.595,4.724,1.891,3.201,6.98,23500,False,True,False,False,False,False,68,0.3,2,1.0,0.0026905829596412,0.0
1144,2,2,7,7,0,1,1,1,0,0,20.36585,85.81711,7.794,0.903,1.107,13.549,11.457,7.231,11.533,2.031,33500,False,False,False,False,False,False,104,0.75,3,1.0,0.0034965034965034,0.0008741258741258
2376,4,3,1,8,2,0,1,1,1,1,20.30887,85.82398,1.421,5.658,5.541,7.242,6.739,1.725,5.184,4.499,40500,False,True,False,False,False,False,68,0.8,6,0.125,0.0029461279461279,0.0
1456,2,2,1,7,0,2,1,0,0,0,20.27427,85.80247,3.342,9.452,9.665,3.726,3.07,3.085,3.719,8.272,26500,True,False,False,False,False,False,46,0.7,3,0.1428571428571428,0.0027472527472527,0.0013736263736263
595,1,1,9,16,1,2,1,1,0,1,20.36577,85.82294,7.749,1.301,0.803,13.551,11.705,7.313,11.435,2.231,18500,False,True,False,False,False,False,91,0.95,6,0.5625,0.0033613445378151,0.0033613445378151
1056,1,1,1,8,1,2,1,1,0,0,20.3028,85.81979,0.892,6.256,6.235,6.542,5.984,1.077,4.676,5.076,31500,True,False,False,False,True,False,68,0.95,5,0.125,0.0018939393939393,0.0018939393939393
810,1,1,3,14,0,1,1,1,1,0,20.26466,85.80042,4.305,10.539,10.754,2.927,2.937,4.174,3.744,9.359,16000,True,False,True,False,False,False,46,1.0,4,0.2142857142857142,0.0024691358024691,0.0012345679012345
1640,3,2,15,15,1,2,1,1,0,1,20.39374,85.84216,11.012,4.942,4.309,16.843,15.387,10.835,14.473,5.925,26500,False,True,False,False,True,False,39,0.95,6,1.0,0.0030487804878048,0.0012195121951219
1243,2,2,1,6,2,0,1,0,0,0,20.30262,85.82,0.864,6.278,6.253,6.522,5.99,1.096,4.65,5.099,27500,False,True,False,False,True,False,68,0.3,3,0.1666666666666666,0.0032180209171359,0.0
673,1,1,10,16,0,2,1,0,0,0,20.36596,85.83523,7.848,2.454,1.379,13.683,12.345,7.681,11.371,3.059,18500,False,True,False,True,False,False,91,0.7,3,0.625,0.0029717682020802,0.0029717682020802
1048,2,1,12,12,0,1,1,1,1,1,20.30715,85.79742,3.08,5.958,6.39,7.337,4.71,1.432,6.308,4.824,22500,False,True,False,False,False,False,68,1.0,5,1.0,0.0028625954198473,0.0009541984732824
1106,2,2,6,14,1,0,1,0,0,0,20.35856,85.8235,6.946,1.095,0.105,12.752,11.02,6.541,10.632,1.605,25000,False,True,False,False,False,False,80,0.3,2,0.4285714285714285,0.0036166365280289,0.0
804,2,1,10,10,1,2,1,0,0,0,20.27582,85.86126,4.448,10.5,9.981,5.751,9.198,6.082,2.932,9.473,19500,False,False,False,False,False,False,33,0.7,4,1.0,0.003731343283582,0.0024875621890547
1549,3,2,6,18,3,1,1,0,1,1,20.34582,85.81443,5.627,1.44,1.776,11.327,9.325,4.987,9.412,0.285,42000,True,False,False,False,False,False,104,0.75,7,0.3333333333333333,0.0032278889606197,0.0006455777921239
2181,3,3,4,4,3,0,1,0,0,1,20.38553,85.83713,10.031,3.902,3.261,15.866,14.335,9.807,13.547,4.873,37000,True,False,False,False,False,False,35,0.3,5,1.0,0.0027510316368638,0.0
1331,3,2,14,18,1,0,1,1,0,0,20.27765,85.77879,5.19,9.693,10.195,5.528,0.907,4.145,6.196,8.598,19000,False,True,False,False,False,False,53,0.55,3,0.7777777777777778,0.0037565740045078,0.0
592,1,1,0,18,1,0,1,0,0,1,20.30151,85.81167,1.467,6.361,6.498,6.427,5.226,0.219,4.927,5.171,16500,False,False,False,True,False,False,63,0.3,3,0.0,0.0033783783783783,0.0
1694,3,2,5,14,3,2,1,0,0,1,20.32749,85.84226,3.951,4.621,3.933,9.628,9.527,4.488,7.12,3.809,35500,False,False,False,False,False,False,37,0.7,7,0.3571428571428571,0.0029515938606847,0.0011806375442739
596,1,1,6,6,1,2,1,1,0,0,20.2706,85.84284,3.42,10.279,9.981,3.946,7.265,4.858,1.027,9.152,15000,True,False,False,False,True,False,47,0.95,5,1.0,0.0033557046979865,0.0033557046979865
1041,2,1,11,14,0,2,1,0,1,1,20.30246,85.82515,0.71,6.381,6.254,6.546,6.425,1.628,4.464,5.22,23000,False,True,False,False,False,False,42,0.95,5,0.7857142857142857,0.0028818443804034,0.0019212295869356
1022,2,2,15,19,2,0,1,1,0,1,20.3683,85.82461,8.028,1.614,1.068,13.84,12.035,7.624,11.695,2.561,28500,True,False,False,False,False,False,91,0.55,5,0.7894736842105263,0.0039138943248532,0.0
2548,4,3,6,17,0,0,1,0,1,1,20.37231,85.8056,8.7,1.699,2.484,14.324,11.718,7.918,12.494,2.811,32500,False,True,False,False,False,False,39,0.55,3,0.3529411764705882,0.0027472527472527,0.0
534,1,1,6,19,0,1,1,0,0,1,20.35294,85.81056,6.485,0.689,1.588,12.137,9.868,5.754,10.28,0.605,18000,True,False,False,False,False,False,104,0.5,3,0.3157894736842105,0.0037453183520599,0.0018726591760299
1394,2,2,6,6,0,0,1,1,0,1,20.32054,85.8005,3.694,4.439,4.926,8.7,6.161,2.351,7.341,3.32,27500,True,False,True,False,False,False,43,0.55,3,1.0,0.0028694404591104,0.0
1920,3,2,14,17,2,2,1,0,0,0,20.27484,85.79506,3.875,9.511,9.817,4.17,2.312,3.3,4.477,8.347,37500,False,False,False,False,False,False,36,0.7,5,0.8235294117647058,0.0026041666666666,0.0010416666666666
2362,4,3,4,14,2,1,1,0,0,1,20.2892,85.78615,4.073,8.22,8.701,6.013,2.396,2.786,5.95,7.113,35000,True,False,False,False,True,False,53,0.5,5,0.2857142857142857,0.0029635901778154,0.0004233700254022
983,1,1,4,8,0,0,1,0,0,1,20.35376,85.8157,6.477,0.617,1.069,12.207,10.174,5.879,10.242,0.7,26000,False,True,False,False,False,False,80,0.3,2,0.5,0.0020345879959308,0.0
1008,2,1,10,14,0,1,1,1,1,0,20.36462,85.82912,7.634,1.805,0.816,13.464,11.893,7.34,11.247,2.498,30500,False,False,False,False,False,False,80,1.0,4,0.7142857142857143,0.0029761904761904,0.0009920634920634
